Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2023-02-13 12:21:32 +0000,Incline Cable Chest Press,6,24.94761002,0,0,0,0,FALSE,,2
2023-02-13 12:21:32 +0000,Incline Cable Chest Press,3,22.67964547,0,0,0,0,FALSE,,2
2023-02-13 12:21:32 +0000,Barbell Bench Press,3,61.23504277,0,0,0,0,TRUE,,1
2023-02-13 12:21:32 +0000,Barbell Bench Press,4,70.30690096,0,0,0,0,FALSE,,1
2023-02-13 12:21:32 +0000,Cable Crossover Fly,7,13.60778728,0,0,0,0,FALSE,,2
2023-02-13 12:21:32 +0000,Cable Crossover Fly,6,13.60778728,0,0,0,0,FALSE,,2
2023-02-13 12:21:32 +0000,Cable Crossover Fly,5,13.60778728,0,0,0,0,FALSE,,2
2023-02-13 12:21:32 +0000,Hanging Leg Raise,3,0,0,0,0,0,FALSE,,1
2023-02-13 12:21:32 +0000,Hanging Leg Raise,3,0,0,0,0,0,FALSE,,1
2023-02-02 12:06:05 +0000,Barbell Bench Press,5,43.0913264,0,0,0,0,TRUE,,1
2023-02-02 12:06:05 +0000,Barbell Bench Press,5,52.16318459,0,0,0,0,TRUE,,1
2023-02-02 12:06:05 +0000,Barbell Bench Press,5,61.23504277,0,0,0,0,TRUE,,1
2023-02-02 12:06:05 +0000,Barbell Bench Press,3,70.30690096,0,0,0,0,TRUE,,1
2023-02-02 12:06:05 +0000,Barbell Bench Press,3,72.57486551,0,0,0,0,FALSE,,1
2023-02-02 12:06:05 +0000,Barbell Bench Press,3,72.57486551,0,0,0,0,FALSE,,1
2023-02-02 12:06:05 +0000,Barbell Bench Press,3,72.57486551,0,0,0,0,FALSE,,1
2023-02-02 12:06:05 +0000,Incline Cable Chest Press,3,22.67964547,0,0,0,0,TRUE,,2
2023-02-02 12:06:05 +0000,Incline Cable Chest Press,5,24.94761002,0,0,0,0,FALSE,,2
2023-02-02 12:06:05 +0000,Incline Cable Chest Press,4,24.94761002,0,0,0,0,FALSE,,2
2023-02-02 12:06:05 +0000,Incline Cable Chest Press,4,24.94761002,0,0,0,0,FALSE,,2
2023-02-02 12:06:05 +0000,Cable Crossover Fly,5,13.60778728,0,0,0,0,FALSE,,2
2023-02-02 12:06:05 +0000,Cable Crossover Fly,5,13.60778728,0,0,0,0,FALSE,,2
2023-02-02 12:06:05 +0000,Cable Crossover Fly,5,13.60778728,0,0,0,0,FALSE,,2
2023-02-02 12:06:05 +0000,Dumbbell Kickbacks,5,20.41168092,0,0,0,0,FALSE,,2
2023-02-02 12:06:05 +0000,Dumbbell Kickbacks,5,20.41168092,0,0,0,0,FALSE,,2
2023-02-02 12:06:05 +0000,Dumbbell Kickbacks,5,20.41168092,0,0,0,0,FALSE,,2
2023-02-02 12:06:05 +0000,Dumbbell Pullover,5,22.67964547,0,0,0,0,FALSE,,1
2023-02-02 12:06:05 +0000,Dumbbell Pullover,5,20.41168092,0,0,0,0,FALSE,,1
2023-02-02 12:06:05 +0000,Dumbbell Pullover,6,15.87575183,0,0,0,0,FALSE,,1
2023-01-31 12:10:11 +0000,Rowing,0,0,240,650,0,0,FALSE,,0
2023-01-31 12:10:11 +0000,Back Squat,3,43.0913264,0,0,0,0,TRUE,,1
2023-01-31 12:10:11 +0000,Back Squat,3,52.16318459,0,0,0,0,TRUE,,1
2023-01-31 12:10:11 +0000,Back Squat,3,61.23504277,0,0,0,0,TRUE,,1
2023-01-31 12:10:11 +0000,Back Squat,5,70.30690096,0,0,0,0,FALSE,,1
2023-01-31 12:10:11 +0000,Back Squat,5,70.30690096,0,0,0,0,FALSE,,1
2023-01-31 12:10:11 +0000,Back Squat,5,70.30690096,0,0,0,0,FALSE,,1
2023-01-31 12:10:11 +0000,Romanian Deadlift,3,43.0913264,0,0,0,0,TRUE,,1
2023-01-31 12:10:11 +0000,Romanian Deadlift,3,52.16318459,0,0,0,0,TRUE,,1
2023-01-31 12:10:11 +0000,Romanian Deadlift,5,61.23504277,0,0,0,0,TRUE,,1
2023-01-31 12:10:11 +0000,Romanian Deadlift,5,83.91468825,0,0,0,0,TRUE,,1
2023-01-31 12:10:11 +0000,Romanian Deadlift,3,92.98654643,0,0,0,0,FALSE,,1
2023-01-31 12:10:11 +0000,Romanian Deadlift,3,92.98654643,0,0,0,0,FALSE,,1
2023-01-31 12:10:11 +0000,Romanian Deadlift,3,92.98654643,0,0,0,0,FALSE,,1
2023-01-16 12:03:52 +0000,Barbell Bench Press,4,43.0913264,0,0,0,0,TRUE,,1
2023-01-16 12:03:52 +0000,Barbell Bench Press,4,52.16318459,0,0,0,0,TRUE,,1
2023-01-16 12:03:52 +0000,Barbell Bench Press,6,61.23504277,0,0,0,0,FALSE,,1
2023-01-16 12:03:52 +0000,Barbell Bench Press,5,61.23504277,0,0,0,0,FALSE,,1
2023-01-16 12:03:52 +0000,Barbell Bench Press,5,61.23504277,0,0,0,0,FALSE,,1
2023-01-16 12:03:52 +0000,Barbell Bench Press,5,61.23504277,0,0,0,0,FALSE,,1
2023-01-16 12:03:52 +0000,Cable Crossover Fly,8,11.33982274,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Cable Crossover Fly,6,12.47380501,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Cable Crossover Fly,7,12.47380501,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Incline Cable Chest Press,5,20.41168092,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Incline Cable Chest Press,5,20.41168092,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Incline Cable Chest Press,6,20.41168092,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Dumbbell Kickbacks,6,20.41168092,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Dumbbell Kickbacks,6,20.41168092,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Dumbbell Kickbacks,5,20.41168092,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Dumbbell Pullover,6,24.94761002,0,0,0,0,FALSE,,1
2023-01-16 12:03:52 +0000,Dumbbell Pullover,8,22.67964547,0,0,0,0,FALSE,,1
2023-01-16 12:03:52 +0000,Dumbbell Pullover,8,22.67964547,0,0,0,0,FALSE,,1
2023-01-16 12:03:52 +0000,Plate Twist,10,11.33982274,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Plate Twist,10,11.33982274,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Plate Twist,10,11.33982274,0,0,0,0,FALSE,,2
2023-01-16 12:03:52 +0000,Leg Raise,10,0,0,0,0,0,FALSE,,1
2023-01-16 12:03:52 +0000,Leg Raise,10,0,0,0,0,0,FALSE,,1
2023-01-16 12:03:52 +0000,Leg Raise,10,0,0,0,0,0,FALSE,,1
2023-01-13 12:07:00 +0000,Rowing,0,0,240,650,0,0,FALSE,,0
2023-01-13 12:07:00 +0000,Back Squat,6,61.23504277,0,0,0,0,TRUE,,1
2023-01-13 12:07:00 +0000,Back Squat,10,70.30690096,0,0,0,0,FALSE,,1
2023-01-13 12:07:00 +0000,Back Squat,10,70.30690096,0,0,0,0,FALSE,,1
2023-01-13 12:07:00 +0000,Back Squat,10,70.30690096,0,0,0,0,FALSE,,1
2023-01-13 12:07:00 +0000,Romanian Deadlift,6,61.23504277,0,0,0,0,TRUE,,1
2023-01-13 12:07:00 +0000,Romanian Deadlift,10,70.30690096,0,0,0,0,FALSE,,1
2023-01-13 12:07:00 +0000,Romanian Deadlift,8,70.30690096,0,0,0,0,FALSE,,1
2023-01-13 12:07:00 +0000,Romanian Deadlift,10,70.30690096,0,0,0,0,FALSE,,1
2023-01-13 12:07:00 +0000,T-Bar Row,8,61.23504277,0,0,0,0,TRUE,,1
2023-01-13 12:07:00 +0000,T-Bar Row,10,61.23504277,0,0,0,0,FALSE,,1
2023-01-13 12:07:00 +0000,T-Bar Row,10,61.23504277,0,0,0,0,FALSE,,1
2023-01-13 12:07:00 +0000,T-Bar Row,10,61.23504277,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Machine Thigh Adductor,6,68.03893642,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Machine Thigh Adductor,6,68.03893642,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Machine Thigh Adductor,8,68.03893642,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Machine Thigh Abductor,10,68.03893642,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Machine Thigh Abductor,10,68.03893642,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Machine Thigh Abductor,10,68.03893642,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Rowing,0,0,240,650,0,0,FALSE,,0
2023-01-12 12:00:00 +0000,Bent Over Row,8,43.0913264,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Bent Over Row,6,52.16318459,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Bent Over Row,6,70.30690096,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Bent Over Row,6,70.30690096,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Bent Over Row,6,70.30690096,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Good Morning,6,43.0913264,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Good Morning,5,52.16318459,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Good Morning,6,61.23504277,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Good Morning,6,61.23504277,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Good Morning,6,61.23504277,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Good Morning,6,61.23504277,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Lat Pulldown,12,52.16318459,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Lat Pulldown,10,52.16318459,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Wide Grip Lat Pulldown,12,52.16318459,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,Cable Rear Delt Fly,6,11.33982274,0,0,0,0,FALSE,,2
2023-01-12 12:00:00 +0000,Cable Rear Delt Fly,6,11.33982274,0,0,0,0,FALSE,,2
2023-01-12 12:00:00 +0000,Cable Rear Delt Fly,6,11.33982274,0,0,0,0,FALSE,,2
2023-01-12 12:00:00 +0000,Cable Rear Delt Fly,6,11.33982274,0,0,0,0,FALSE,,2
2023-01-12 12:00:00 +0000,EZ-Bar Curl,6,37.42141503,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,EZ-Bar Curl,6,37.42141503,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,EZ-Bar Curl,6,37.42141503,0,0,0,0,FALSE,,1
2023-01-12 12:00:00 +0000,EZ-Bar Curl,6,37.42141503,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,Rowing,0,0,240,650,0,0,FALSE,,0
2023-01-10 12:00:00 +0000,Back Squat,6,61.23504277,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,Back Squat,10,70.30690096,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,Back Squat,10,70.30690096,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,Back Squat,10,70.30690096,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,Romanian Deadlift,6,61.23504277,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,Romanian Deadlift,10,70.30690096,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,Romanian Deadlift,8,70.30690096,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,Romanian Deadlift,10,70.30690096,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,T-Bar Row,8,61.23504277,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,T-Bar Row,10,61.23504277,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,T-Bar Row,10,61.23504277,0,0,0,0,FALSE,,1
2023-01-10 12:00:00 +0000,T-Bar Row,10,61.23504277,0,0,0,0,FALSE,,1
2023-01-09 13:57:05 +0000,Barbell Bench Press,8,43.0913264,0,0,0,0,TRUE,,1
2023-01-09 13:57:05 +0000,Barbell Bench Press,6,61.23504277,0,0,0,0,FALSE,,1
2023-01-09 13:57:05 +0000,Barbell Bench Press,6,61.23504277,0,0,0,0,FALSE,,1
2023-01-09 13:57:05 +0000,Barbell Bench Press,6,61.23504277,0,0,0,0,FALSE,,1
2023-01-09 13:57:05 +0000,Incline Cable Chest Press,8,36.28743275,0,0,0,0,FALSE,,2
2023-01-09 13:57:05 +0000,Incline Cable Chest Press,8,36.28743275,0,0,0,0,FALSE,,2
2023-01-09 13:57:05 +0000,Incline Cable Chest Press,8,36.28743275,0,0,0,0,FALSE,,2
2023-01-09 13:57:05 +0000,Cable Crossover Fly,10,10.20584046,0,0,0,0,FALSE,,2
2023-01-09 13:57:05 +0000,Cable Crossover Fly,10,10.20584046,0,0,0,0,FALSE,,2
2023-01-09 13:57:05 +0000,Cable Crossover Fly,10,10.20584046,0,0,0,0,FALSE,,2
2023-01-09 13:57:05 +0000,Dumbbell Kickbacks,10,15.87575183,0,0,0,0,FALSE,,2
2023-01-09 13:57:05 +0000,Dumbbell Kickbacks,10,15.87575183,0,0,0,0,FALSE,,2
2023-01-09 13:57:05 +0000,Dumbbell Kickbacks,10,15.87575183,0,0,0,0,FALSE,,2
2023-01-09 13:57:05 +0000,Dumbbell Pullover,6,24.94761002,0,0,0,0,FALSE,,1
2023-01-09 13:57:05 +0000,Dumbbell Pullover,6,24.94761002,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,Rowing,0,0,240,650,0,0,FALSE,,0
2023-01-03 12:00:00 +0000,Back Squat,10,61.23504277,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,Back Squat,8,70.30690096,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,Back Squat,8,70.30690096,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,Romanian Deadlift,12,61.23504277,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,Romanian Deadlift,8,70.30690096,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,Romanian Deadlift,8,70.30690096,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,T-Bar Row,10,61.23504277,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,T-Bar Row,9,61.23504277,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,T-Bar Row,10,61.23504277,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,Seated Leg Curl,12,63.50300732,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,Seated Leg Curl,10,63.50300732,0,0,0,0,FALSE,,1
2023-01-03 12:00:00 +0000,Seated Leg Curl,11,63.50300732,0,0,0,0,FALSE,,1
,,,,,,,,,,
2022-12-20 12:00:00 +0000,Seated Machine Calf Press,12,149.6856601,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,Seated Machine Calf Press,12,149.6856601,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,Rowing,0,0,240,650,0,0,FALSE,,0
2022-12-20 12:00:00 +0000,Back Squat,8,61.23504277,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,Back Squat,10,61.23504277,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,Back Squat,10,61.23504277,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,Romanian Deadlift,10,61.23504277,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,Romanian Deadlift,10,61.23504277,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,Romanian Deadlift,12,61.23504277,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,T-Bar Row,8,61.23504277,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,T-Bar Row,7,61.23504277,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,T-Bar Row,5,61.23504277,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,T-Bar Row,6,61.23504277,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,Seated Leg Curl,12,63.50300732,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,Seated Leg Curl,12,63.50300732,0,0,0,0,FALSE,,1
2022-12-20 12:00:00 +0000,Seated Leg Curl,12,63.50300732,0,0,0,0,FALSE,,1
2022-10-27 11:00:00 +0000,Rowing,0,0,240,650,0,0,FALSE,,0
2022-10-27 11:00:00 +0000,Romanian Deadlift,10,61.23504277,0,0,0,0,FALSE,,1
2022-10-27 11:00:00 +0000,Romanian Deadlift,6,65.77097187,0,0,0,0,FALSE,,1
2022-10-27 11:00:00 +0000,Romanian Deadlift,8,65.77097187,0,0,0,0,FALSE,,1
2022-10-27 11:00:00 +0000,Standing Arnold Press,10,11.33982274,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Standing Arnold Press,8,15.87575183,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Standing Arnold Press,8,15.87575183,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Standing Arnold Press,7,15.87575183,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Standing Arnold Press,7,15.87575183,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Dumbbell Lateral Raise,10,11.33982274,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Dumbbell Lateral Raise,8,11.33982274,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Dumbbell Lateral Raise,6,11.33982274,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Dumbbell Reverse Fly,10,6.803893642,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Dumbbell Reverse Fly,8,6.803893642,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Dumbbell Reverse Fly,6,6.803893642,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Cable Rope Tricep Extension,10,24.94761002,0,0,0,0,FALSE,,1
2022-10-27 11:00:00 +0000,Cable Rope Tricep Extension,10,24.94761002,0,0,0,0,FALSE,,1
2022-10-27 11:00:00 +0000,Cable Rope Tricep Extension,10,24.94761002,0,0,0,0,FALSE,,1
2022-10-27 11:00:00 +0000,Dumbbell Curl,10,11.33982274,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Dumbbell Curl,10,11.33982274,0,0,0,0,FALSE,,2
2022-10-27 11:00:00 +0000,Dumbbell Curl,10,11.33982274,0,0,0,0,FALSE,,2
2022-10-25 11:00:00 +0000,Rowing,0,0,240,650,0,0,FALSE,,0
2022-10-25 11:00:00 +0000,Lat Pulldown,10,47.62725549,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Lat Pulldown,10,47.62725549,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Lat Pulldown,10,49.89522004,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Machine Row,8,49.89522004,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Machine Row,9,49.89522004,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Machine Row,8,49.89522004,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Incline Dumbbell Row,8,40.82336185,0,0,0,0,FALSE,,2
2022-10-25 11:00:00 +0000,Incline Dumbbell Row,8,40.82336185,0,0,0,0,FALSE,,2
2022-10-25 11:00:00 +0000,Incline Dumbbell Row,8,40.82336185,0,0,0,0,FALSE,,2
2022-10-25 11:00:00 +0000,Cable Face Pull,12,23.81362775,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Cable Face Pull,12,23.81362775,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Cable Face Pull,12,23.81362775,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Dumbbell Curl,10,15.87575183,0,0,0,0,FALSE,,2
2022-10-25 11:00:00 +0000,Dumbbell Curl,10,15.87575183,0,0,0,0,FALSE,,2
2022-10-25 11:00:00 +0000,Dumbbell Curl,10,15.87575183,0,0,0,0,FALSE,,2
2022-10-25 11:00:00 +0000,Machine Thigh Abductor,12,63.50300732,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Machine Thigh Abductor,12,63.50300732,0,0,0,0,FALSE,,1
2022-10-25 11:00:00 +0000,Machine Thigh Abductor,12,63.50300732,0,0,0,0,FALSE,,1
